anio,hogar,ingreso,personas_hogar,departamento
2011,2011019752,58794.28,4,7
2011,2011066800,32809.36,2,7
2011,2011013249,5080.0,1,7
2011,2011036424,16997.1666666667,2,8
2011,2011041582,74002.34,2,8
2011,2011036631,15607.12,3,8
2011,2011001575,7800.0,1,8
2011,2011042682,54094.28,4,8
2011,2011040352,28897.14,2,8
2011,2011031532,49819.58,3,8
2011,2011050538,34228.08,4,8
2011,2011005082,26297.7133333333,2,8
2011,2011028701,44156.68,4,8
2011,2011039118,11166.42,1,8
2011,2011011617,19751.4136708926,5,9
2011,2011062491,36466.72,4,9
2011,2011004950,40566.5,4,9
2011,2011004686,22530.5,4,9
2011,2011005736,22695.05,2,9
2011,2011049300,12300.26,2,9
2011,2011066241,15282.0,2,9
2011,2011062529,7736.48,3,9
2011,2011021560,18554.0433333333,3,9
2011,2011043564,10666.6666666667,1,9
2011,2011069518,24220.0,1,9
2011,2011062181,14600.08,4,10
2011,2011040323,34849.36,4,10
2011,2011057833,60247.0533333333,3,10
2011,2011004675,27910.26,4,10
2011,2011005771,16192.6933333333,2,10
2011,2011064363,11666.92,2,10
2011,2011046516,25490.4,4,10
2011,2011046933,59545.71,3,10
2011,2011043269,29428.76,2,10
2011,2011043942,20176.26,2,10
2011,2011058609,22068.36,2,10
2011,2011059322,27833.68,2,10
2011,2011012799,26916.6666666667,2,10
2011,2011068546,25511.19,5,10
2011,2011010881,35648.1081598117,6,10
2011,2011006287,24450.1470553498,5,10
2011,2011068394,18000.0,3,10
2011,2011002610,61535.3866666667,3,10
2011,2011037971,28073.0,2,10
2011,2011048852,40428.08,3,10
2011,2011055194,12975.0,2,10
2011,2011033066,25595.3333333333,2,10
2011,2011037334,29998.0,3,10
2011,2011064776,70479.24,3,10
2011,2011006452,19866.92,3,10
2011,2011055143,56487.44,6,10
2011,2011013565,52875.5,2,10
2011,2011025797,41187.02,3,10
2011,2011007338,26524.89,3,10
2011,2011013795,37408.85,5,10
2011,2011069183,19480.8,1,10
2011,2011056578,44284.5,3,10
2011,2011068843,73362.88,5,10
2011,2011048915,10600.0,1,10
2011,2011003273,16500.0,1,11
2011,2011056338,22809.36,4,11
2011,2011068711,24448.57,2,11
2011,2011027005,28428.5621156968,5,11
2011,2011064815,28980.5,3,11
2011,2011023161,8940.66,1,11
2011,2011039618,34833.14,3,11
2011,2011039298,24560.4681598117,5,11
2011,2011050718,34182.6757744012,8,11
2011,2011059968,55098.5,2,11
2011,2011019156,21577.34,3,11
2011,2011022209,28644.6257744012,7,11
2011,2011040026,76242.85,5,11
2011,2011002802,32956.5333333333,4,11
2011,2011016256,4846.26,1,11
2011,2011062552,13709.36,3,12
2011,2011046682,25338.7132201588,5,12
2011,2011053342,51070.52,2,12
2011,2011053701,24876.0266666667,1,12
2011,2011011303,14513.1770553498,4,12
2011,2011005936,23294.28,5,12
2011,2011025125,16943.46,2,12
2011,2011045743,21409.36,1,12
2011,2011012414,16348.57,2,12
2011,2011055809,6497.07,3,13
2011,2011065363,8960.0,3,13
2011,2011069124,2000.0,1,13
2011,2011066500,13000.0,2,13
2011,2011046793,51054.8733333333,4,13
2011,2011020369,21499.1,3,13
2011,2011017696,14300.0,3,13
2011,2011057319,13032.0,2,13
2011,2011006484,57376.85,5,13
2011,2011069158,26377.14,2,13
2011,2011054891,12996.6666666667,2,13
2011,2011029044,24661.64,4,14
2011,2011068039,36279.36,4,14
2011,2011031026,10800.0,2,14
2011,2011048735,22927.6733333333,2,14
2011,2011054662,7500.0,1,14
2011,2011008723,18144.5,2,14
2011,2011066321,33500.0,1,14
2011,2011034572,16564.36,1,14
2011,2011052922,9700.0,1,14
2011,2011038438,21709.36,3,14
2011,2011022242,16005.3386105456,7,14
2011,2011069033,11738.57,1,14
2011,2011047301,10314.46,1,14
2011,2011069901,27898.81,4,14
2011,2011016867,34533.4,3,14
2011,2011059870,24445.96,1,14
2011,2011019081,18728.76,3,14
2011,2011027713,27062.34,2,14
2011,2011020023,51394.28,4,15
2011,2011028301,13018.8981598117,5,15
2011,2011013976,30104.1781598117,7,15
2011,2011009103,41486.05,5,15
2011,2011011357,31000.8481598117,4,15
2011,2011028365,26461.6,2,15
2011,2011004404,14953.1481598117,4,15
2011,2011034048,18878.0,3,15
2011,2011019259,36737.29,3,15
2011,2011002298,19234.0,2,15
2011,2011051641,66248.08,6,15
2011,2011059690,14464.56,3,15
2011,2011010911,132484.24,4,15
2011,2011043811,6531.13,1,15
2011,2011015477,27000.0,2,15
2011,2011002636,8738.13,1,16
2011,2011064924,55187.02,4,16
2011,2011044575,18808.72,2,16
2011,2011064114,20358.57,3,16
2011,2011032928,16920.52,2,16
2011,2011051202,21000.0,1,16
2011,2011044273,56841.04,4,16
2011,2011036083,44928.76,4,16
2011,2011042465,8100.0,1,16
2011,2011003760,36397.14,2,16
2011,2011007669,14453.0,2,16
2011,2011060954,14000.0,2,16
2011,2011002546,19279.2981598117,4,16
2011,2011067843,31992.85,5,16
2011,2011037168,69412.9,5,16
2011,2011036044,42897.14,3,16
2011,2011002250,65000.0,2,17
2011,2011054506,123574.5,2,17
2011,2011029060,6261.4,1,17
2011,2011068724,25000.0,1,17
2011,2011053768,41838.32,4,17
2011,2011052198,21305.76,3,17
2011,2011039554,20280.8,2,17
2011,2011039545,14300.0,2,17
2011,2011005446,296012.376666667,4,17
2011,2011028813,31492.8681598117,4,17
2011,2011007481,51000.0,2,17
2011,2011070672,27177.46,1,17
2011,2011003942,12210.26,1,18
2011,2011058522,144218.78,3,18
2011,2011002292,24830.5,2,18
2011,2011036755,7453.0,2,18
2011,2011029252,5000.0,3,18
2011,2011005077,18928.76,4,18
2011,2011051296,26550.0,4,18
2011,2011069219,52697.3,5,18
2011,2011043400,16654.8,1,18
2011,2011024938,15416.6666666667,1,18
2011,2011003302,10000.0,4,18
2011,2011053566,11563.0,4,18
2011,2011019350,27870.26,6,18
2011,2011028840,7600.0,2,18
2011,2011022013,26982.52,5,19
2011,2011052209,6321.88,1,19
2011,2011020381,26070.52,3,19
2011,2011026781,31398.8357744012,9,19
2011,2011048847,47555.0,4,19
2011,2011069589,17876.3770553498,5,19
2011,2011018130,27413.87,5,19
2011,2011053727,7000.0,2,19
2011,2011029879,13924.46,3,19
2012,2012036451,21692.37,3,1
2012,2012049877,29827.5629438571,4,1
2012,2012040427,45399.34,2,1
2012,2012011298,14500.0,1,1
2012,2012038763,59360.61,3,1
2012,2012018104,9427.87,1,1
2012,2012037460,24999.67,1,1
2012,2012022989,21427.87,3,1
2012,2012043496,24183.4466666667,2,1
2012,2012015056,36300.0,2,1
2012,2012002796,23430.0,2,1
2012,2012015241,20057.05,3,1
2012,2012041094,35638.12,4,1
2012,2012020598,53255.74,3,1
2012,2012017924,51283.61,5,1
2012,2012049376,25955.74,2,1
2012,2012029239,39949.34,2,1
2012,2012034941,22499.67,1,1
2012,2012024733,70283.61,3,1
2012,2012033517,111605.286666667,1,1
2012,2012036550,16599.67,1,1
2012,2012045860,67927.87,1,1
2012,2012018685,75832.57,2,1
2012,2012041126,19783.7,3,1
2012,2012006223,9062.87,1,1
2012,2012011179,4259.96,3,1
2012,2012009924,61912.89,1,1
2012,2012010226,27658.84,4,1
2012,2012015222,108116.943333333,3,1
2012,2012008486,43000.0,1,1
2012,2012048910,16786.67,3,1
2012,2012033265,41355.74,2,1
2012,2012022361,40831.5333333333,4,1
2012,2012021561,12143.87,2,1
2012,2012001651,19000.0,1,1
2012,2012018166,18427.87,1,1
2012,2012016543,32723.53,3,1
2012,2012032087,68128.41,12,1
2012,2012033031,84661.22,2,1
2012,2012037270,42355.74,2,1
2012,2012043337,27223.56,3,1
2012,2012003246,39897.05,4,1
2012,2012043933,162047.12,7,1
2012,2012026990,10980.61,1,1
2012,2012028699,38023.56,2,1
2012,2012009668,37972.12,2,1
2012,2012041462,10000.0,1,1
2012,2012039530,31927.87,1,1
2012,2012014610,105351.66,10,1
2012,2012032671,86047.12,4,1
2012,2012015671,11927.87,2,1
2012,2012017161,31035.74,2,1
2012,2012025528,21272.3,3,1
2012,2012047580,61263.44,3,1
2012,2012020777,21302.87,1,1
2012,2012030063,52923.56,3,1
2012,2012021632,12907.7,1,1
2012,2012017729,17711.48,4,1
2012,2012012355,21935.3193626758,6,1
2012,2012047269,39381.7666666667,6,1
2012,2012000845,15860.55,1,1
2012,2012019293,36967.87,1,1
2012,2012012818,14000.0,1,1
2012,2012021791,24272.0,2,1
2012,2012035656,9427.87,1,1
2012,2012030371,7020.57,2,1
2012,2012013185,7500.0,2,1
2012,2012005381,28739.32,4,1
2012,2012040026,29755.56,2,1
2012,2012040856,32663.34,2,1
2012,2012013925,60427.87,2,1
2012,2012045070,39499.67,2,1
2012,2012021075,20420.74,2,1
2012,2012016958,40811.48,5,1
2012,2012022362,35955.74,2,1
2012,2012027429,29427.87,1,1
2012,2012010952,94000.0,2,1
2012,2012027436,41541.61,4,1
2012,2012044151,16427.87,1,1
2012,2012018800,51222.4066666667,2,1
2012,2012047963,10780.61,1,1
2012,2012021755,11427.87,1,1
2012,2012020065,53211.48,4,1
2012,2012049326,39903.05,5,1
2012,2012032829,109305.74,3,1
2012,2012021061,23855.74,2,1
2012,2012029620,6200.0,3,1
2012,2012025655,36175.74,2,1
2012,2012033448,29123.7229438571,4,1
2012,2012032532,68535.34,3,1
2012,2012025702,123333.333333333,1,1
2012,2012000304,47397.05,1,1
2012,2012027099,10427.87,1,1
2012,2012019815,46427.87,2,1
2012,2012006450,53771.4,2,1
2012,2012007050,65294.57,2,1
2012,2012032847,42161.22,2,1
2012,2012045702,46903.05,5,1
2012,2012015001,10000.0,1,1
2012,2012041882,38135.34,6,1
2012,2012024196,6927.87,2,1
2012,2012006963,18817.74,2,1
2012,2012015871,25162.87,1,1
2012,2012045643,86973.61,4,1
2012,2012028972,76023.56,3,1
2012,2012007510,44371.0733333333,3,1
2012,2012039860,79683.61,3,1
2012,2012038381,42068.61,3,1
2012,2012026866,42934.92,5,1
2012,2012015266,22947.9374303447,7,1
2012,2012030254,32923.56,3,1
2012,2012050359,76000.0,2,1
2012,2012046661,22481.57,4,1
2012,2012017452,34783.61,3,1
2012,2012000907,16274.1,2,1
2012,2012037979,33511.78,1,1
2012,2012033639,63580.61,1,1
2012,2012006972,33133.1929438571,4,1
2012,2012038087,24499.34,3,1
2012,2012003359,85394.1,2,1
2012,2012024167,41356.97,3,1
2012,2012031264,51300.0,1,1
2012,2012019338,30109.4,2,1
2012,2012045465,96427.87,1,1
2012,2012020409,100000.0,4,1
2012,2012039365,15977.96,3,1
2012,2012021788,45651.87,1,1
2012,2012009034,7547.06,2,1
2012,2012011535,75672.12,2,1
2012,2012027974,11580.61,1,1
2012,2012047744,84580.61,1,1
2012,2012027521,44808.34,2,1
2012,2012042360,30602.1929438571,5,1
2012,2012012746,39855.74,3,1
2012,2012030717,22565.481011526,6,1
2012,2012021810,36897.61,3,1
2012,2012039362,27783.61,3,1
2012,2012008251,29282.74,2,1
2012,2012014623,41298.2,6,1
2012,2012016249,60865.74,2,1
2012,2012006453,30251.0733333333,2,1
2012,2012040417,25000.0,2,1
2012,2012033857,166407.87,2,1
2012,2012010842,24514.0,2,1
2012,2012001074,12000.0,1,1
2012,2012040705,61789.0733333333,2,1
2012,2012038084,55598.34,4,1
2012,2012039224,29446.74,3,1
2012,2012049970,20000.0,1,1
2012,2012042993,31355.74,2,1
2012,2012046983,73535.34,4,1
2012,2012042024,19761.2033333333,1,1
2012,2012018119,31865.74,3,1
2012,2012000364,106794.1,4,1
2012,2012008939,178102.726666667,4,1
2012,2012009318,76607.12,2,1
2012,2012001312,15500.0,1,1
2012,2012032535,136305.74,3,1
2012,2012000311,5648.22705534979,6,1
2012,2012037333,15000.0,2,1
2012,2012014360,25000.0,2,1
2012,2012007552,61186.61,3,1
2012,2012013729,22272.96,5,1
2012,2012022660,28783.61,3,1
2012,2012007042,31626.61,3,1
2012,2012013753,93127.87,3,1
2012,2012049917,41427.87,1,1
2012,2012006301,22035.7,1,1
2012,2012000934,178921.533333333,5,1
2012,2012038396,31361.22,2,1
2012,2012013346,16300.0,2,1
2012,2012027022,23580.61,1,1
2012,2012029836,14283.61,3,1
2012,2012034931,29535.34,3,1
2012,2012019103,31015.74,3,1
2012,2012021399,21627.87,2,1
2012,2012012244,26196.0,1,1
2012,2012009276,70644.24,4,1
2012,2012047044,60999.17,4,1
2012,2012032935,39799.67,2,1
2012,2012050366,24500.0,3,1
2012,2012050089,30149.34,3,1
2012,2012044864,22839.96,4,1
2012,2012016956,20427.87,3,1
2012,2012017172,53427.87,1,1
2012,2012031052,82014.5,1,1
2012,2012045320,57399.01,3,1
2012,2012013445,60000.0,2,1
2012,2012020288,58399.61,3,1
2012,2012007748,36017.74,2,1
2012,2012013108,26995.7,3,1
2012,2012031336,58027.87,1,1
2012,2012000160,47994.1,2,1
2012,2012012661,80283.61,3,1
2012,2012044599,37127.87,2,1
2012,2012049577,30998.68,4,1
2012,2012029374,57423.56,2,1
2012,2012048554,28516.78,3,1
2012,2012040943,20217.7804616207,6,2
2012,2012035653,9802.37,5,2
2012,2012001433,21944.4821156968,4,2
2012,2012020118,38269.88,4,2
2012,2012009837,22100.0,3,2
2012,2012018285,12230.0,1,2
2012,2012005148,17411.32,4,2
2012,2012025371,13996.26,1,2
2012,2012024611,27010.0537949541,5,2
2012,2012023022,8257.71294385711,4,2
2012,2012025197,29286.4,3,3
2012,2012037484,19565.64,1,3
2012,2012036760,113953.066666667,2,3
2012,2012025471,16021.66,4,3
2012,2012000783,59425.87,6,3
2012,2012024977,12143.2,1,3
2012,2012031846,96769.88,4,3
2012,2012042835,27231.28,3,3
2012,2012048135,13000.0,1,3
2012,2012022187,9517.47,1,3
2012,2012001638,24775.32,4,3
2012,2012006267,40000.0,4,3
2012,2012042150,7896.26,1,3
2012,2012045785,19643.2,2,3
2012,2012021117,46517.47,2,3
2012,2012032583,42496.26,2,3
2012,2012003868,81151.66,3,3
2012,2012021326,9762.47,1,3
2012,2012008980,12020.47,1,3
2012,2012020443,30334.94,3,3
2012,2012038006,21329.6,3,3
2012,2012009126,24517.47,1,3
2012,2012007750,36189.3729438571,4,3
2012,2012014243,22534.94,2,3
2012,2012009280,27517.47,2,3
2012,2012006428,70375.32,3,3
2012,2012025734,16115.64,1,3
2012,2012024631,45779.0610750274,10,3
2012,2012014583,32334.94,2,3
2012,2012005630,18000.0,3,3
2012,2012022930,41588.41,3,3
2012,2012013860,8000.0,1,3
2012,2012030546,21615.64,1,3
2012,2012044618,24714.1202137728,5,3
2012,2012004067,43030.32,4,3
2012,2012008897,7567.47,1,3
2012,2012009815,36017.47,2,3
2012,2012028064,18402.52,4,3
2012,2012049124,9115.64,1,3
2012,2012044997,14147.22,2,3
2012,2012004157,44927.66,2,3
2012,2012016225,38974.9,3,3
2012,2012001709,41127.66,3,3
2012,2012032911,16243.2,2,3
2012,2012036330,30013.0,3,3
2012,2012040131,17517.47,2,3
2012,2012029924,27435.9637949541,5,3
2012,2012044245,27017.47,2,3
2012,2012001721,54927.66,2,3
2012,2012003810,66631.2257744012,7,3
2012,2012028741,68392.52,2,3
2012,2012021757,74907.35,5,3
2012,2012026346,25634.94,2,3
2012,2012006007,26276.8229438571,5,3
2012,2012009427,47034.94,2,3
2012,2012007379,27759.32,3,3
2012,2012012124,18000.0,3,3
2012,2012002888,97455.32,4,3
2012,2012021520,29915.8,5,3
2012,2012041252,38745.77,3,3
2012,2012019456,143343.16,2,3
2012,2012047731,100785.04,4,3
2012,2012037505,17048.2674303447,5,3
2012,2012000248,30000.0,1,3
2012,2012009166,14842.47,2,3
2012,2012031454,52034.94,2,3
2012,2012029284,57940.88,4,3
2012,2012037395,33929.6,4,3
2012,2012022714,48000.0,1,3
2012,2012033536,29820.77,3,3
2012,2012018778,57034.94,4,3
2012,2012003323,14463.83,3,3
2012,2012029125,3950.0,1,4
2012,2012004903,14172.23,3,4
2012,2012030404,56102.41,4,4
2012,2012021836,23234.94,2,4
2012,2012025349,10671.0,2,4
2012,2012024375,9252.82,2,4
2012,2012004544,16627.5629438571,4,4
2012,2012024616,23270.0,2,4
2012,2012033380,10814.0,1,4
2012,2012048033,24686.4,3,4
2012,2012009699,27038.29,4,4
2012,2012008085,7365.81,2,5
2012,2012040299,19231.28,3,5
2012,2012041216,44392.52,2,5
2012,2012048969,44981.3,5,5
2012,2012001442,26181.71,3,5
2012,2012025808,12196.26,2,5
2012,2012014301,105974.94,2,5
2012,2012041567,18586.4,2,5
2012,2012047840,29561.131011526,7,5
2012,2012049635,17215.64,2,5
2012,2012002346,15840.0,4,5
2012,2012018232,75552.41,3,5
2012,2012020257,22034.94,3,5
2012,2012010292,8017.47,1,5
2012,2012030740,18115.64,1,5
2012,2012013024,29534.94,2,5
2012,2012031638,52534.94,3,5
2012,2012015303,5966.0,1,6
2012,2012023096,12500.0,1,6
2012,2012022576,17708.0,1,6
2012,2012022476,22634.94,2,6
2012,2012047394,32826.4,4,6
2012,2012049558,9316.0,1,6
2012,2012037809,10219.0,1,6
2012,2012035576,16755.47,1,7
2012,2012006169,7436.78,1,7
2012,2012021890,13375.0,2,7
2012,2012005760,44187.98,3,7
2012,2012005098,37050.64,4,8
2012,2012003527,47442.04,4,8
2012,2012015537,79052.41,5,8
2012,2012047620,17000.0,1,8
2012,2012030123,24127.94,2,8
2012,2012047076,59333.3333333333,1,8
2012,2012016342,8392.81,5,8
2012,2012034391,32423.9466666667,2,8
2012,2012021023,15634.94,2,8
2012,2012030557,17972.52,2,8
2012,2012004133,53678.21,4,8
2012,2012018909,22811.0329438571,4,9
2012,2012014254,30469.88,4,9
2012,2012044885,36446.92,3,9
2012,2012018077,38767.47,2,9
2012,2012012774,15194.47,1,9
2012,2012038133,13215.64,2,9
2012,2012033346,37040.28,3,9
2012,2012025713,41606.41,3,9
2012,2012046351,8280.64,1,9
2012,2012002815,55391.49,3,9
2012,2012037330,19757.28,2,10
2012,2012012147,34532.47,1,10
2012,2012042337,23231.28,3,10
2012,2012001155,119441.49,3,10
2012,2012036307,33583.16,3,10
2012,2012028820,33570.92,3,10
2012,2012030933,32437.4929438571,4,10
2012,2012043119,7540.0,1,10
2012,2012045207,42346.92,3,10
2012,2012037068,23332.48,3,10
2012,2012036095,12634.94,3,10
2012,2012011399,45374.07,5,10
2012,2012032459,38162.56,4,10
2012,2012005754,40700.0,2,10
2012,2012029013,42496.26,3,10
2012,2012012111,32377.1229438571,4,10
2012,2012031155,43411.22,3,10
2012,2012007394,33837.98,3,10
2012,2012049924,8856.71294385711,3,10
2012,2012011665,15717.47,1,10
2012,2012045054,12888.0,3,10
2012,2012025798,87992.0,2,10
2012,2012043843,57588.78,3,10
2012,2012014694,20326.41,2,10
2012,2012022718,27397.4429438571,5,10
2012,2012049852,102087.35,5,10
2012,2012004248,24012.66,3,11
2012,2012041605,10476.0,1,11
2012,2012015890,53552.41,3,11
2012,2012012515,40517.47,2,11
2012,2012035336,6933.0,1,11
2012,2012023102,7800.0,1,11
2012,2012026608,9000.0,1,11
2012,2012018389,7572.78,1,11
2012,2012002752,5500.0,1,11
2012,2012019157,28052.41,4,11
2012,2012011445,31939.13,4,11
2012,2012034926,30639.64,2,11
2012,2012041859,33034.94,2,11
2012,2012037085,24517.47,1,11
2012,2012010598,27527.56,7,11
2012,2012045646,42500.0,3,11
2012,2012006271,30780.6410750274,7,12
2012,2012017037,29400.0,2,12
2012,2012047090,44291.41,3,12
2012,2012014199,16934.94,2,12
2012,2012008674,9117.47,1,12
2012,2012012035,21624.7129438571,4,12
2012,2012004109,42939.5233333333,4,12
2012,2012019502,23535.47,3,13
2012,2012004199,50541.66,5,13
2012,2012002039,35601.68,5,13
2012,2012002387,15647.66,2,13
2012,2012043110,4500.0,1,13
2012,2012018848,5427.56294385711,3,13
2012,2012041972,8696.26,1,13
2012,2012024861,11786.72,3,13
2012,2012049145,20637.43,4,13
2012,2012042115,14505.47,2,13
2012,2012018724,16000.0,3,13
2012,2012042500,11800.0,2,13
2012,2012010168,4000.0,1,13
2012,2012044234,48443.78,7,13
2012,2012019337,15000.0,1,14
2012,2012036773,17841.16,3,14
2012,2012048870,42731.28,2,14
2012,2012039136,19417.47,2,14
2012,2012033756,32086.4,3,14
2012,2012015051,15200.0,1,14
2012,2012028945,28677.47,2,14
2012,2012049460,39927.2,5,14
2012,2012034611,13046.26,1,14
2012,2012036244,19482.3066666667,1,14
2012,2012045787,52439.0766666667,3,14
2012,2012026765,15986.4,2,14
2012,2012036478,52615.4466666667,3,14
2012,2012038032,34828.52,2,14
2012,2012032834,17617.47,1,14
2012,2012031168,14817.1137949541,4,14
2012,2012012641,31269.88,4,14
2012,2012014200,20761.47,2,15
2012,2012020934,42033.47,2,15
2012,2012036365,15355.64,1,15
2012,2012042208,18113.311011526,7,15
2012,2012018303,83129.47,2,15
2012,2012002689,20472.57,3,15
2012,2012002379,14927.66,2,15
2012,2012040090,55696.26,1,15
2012,2012022437,20752.41,3,15
2012,2012031153,40027.47,2,15
2012,2012038691,12000.0,1,15
2012,2012031386,18363.28,2,15
2012,2012007030,6500.0,1,15
2012,2012036606,34023.8066666667,3,15
2012,2012022015,9600.0,1,15
2012,2012011922,13500.0,3,16
2012,2012041077,37342.26,3,16
2012,2012036593,24815.64,2,16
2012,2012019487,36034.94,2,16
2012,2012023743,20717.47,2,16
2012,2012020943,78552.41,4,16
2012,2012049358,46231.28,2,16
2012,2012009816,13717.47,1,16
2012,2012015728,30036.94,3,16
2012,2012001637,52655.32,4,16
2012,2012012849,22677.13,3,16
2012,2012009639,32906.6,4,16
2012,2012017314,12517.47,1,16
2012,2012009375,7000.0,1,16
2012,2012008962,31234.94,2,16
2012,2012040188,25984.2807636781,6,17
2012,2012015071,24134.94,3,17
2012,2012002834,18927.66,2,17
2012,2012030610,8023.64,1,17
2012,2012032038,37490.511011526,6,17
2012,2012026059,32000.0,1,17
2012,2012045371,15700.0,1,17
2012,2012003973,60227.66,3,17
2012,2012017943,7342.81,3,17
2012,2012036361,69628.74,3,17
2012,2012021501,15216.94,2,17
2012,2012018769,30517.47,3,17
2012,2012016516,34452.41,3,18
2012,2012011059,5053.0,1,18
2012,2012011810,12250.0,1,18
2012,2012007753,19000.0,1,18
2012,2012042157,31517.47,2,18
2012,2012017671,29789.6,4,18
2012,2012034316,32575.871011526,6,18
2012,2012003035,48608.5379201179,8,18
2012,2012032920,39690.64,2,18
2012,2012038378,15100.0,1,18
2012,2012048467,52052.41,4,18
2012,2012033079,11215.64,2,18
2012,2012031719,58846.92,3,18
2012,2012048453,25164.26,1,19
2012,2012001899,10556.1,3,19
2012,2012018317,14534.94,2,19
2012,2012030762,13700.0,1,19
2012,2012042717,52231.28,2,19
2012,2012038100,31605.28,3,19
2012,2012002354,14963.83,1,19
2012,2012022570,6400.0,2,19
2013,2013043190,6000.0,1,1
2013,2013031487,30834.68,5,1
2013,2013040166,47150.34,7,1
2013,2013045188,54739.0066666667,2,1
2013,2013011992,74499.01,3,1
2013,2013001970,38245.5629756485,5,1
2013,2013036560,16620.13,1,1
2013,2013030345,30589.36,3,1
2013,2013030240,20783.91,3,1
2013,2013006367,32253.4866666667,2,1
2013,2013011513,11586.82,1,1
2013,2013013291,32618.9558245332,6,1
2013,2013006773,20739.67,3,1
2013,2013013262,100874.666666667,3,1
2013,2013026944,58986.82,1,1
2013,2013015644,24811.8029756485,6,1
2013,2013021027,45847.28,4,1
2013,2013014971,40593.0,2,1
2013,2013009064,16116.6533333333,2,1
2013,2013034663,23050.82,1,1
2013,2013024357,20010.04,1,1
2013,2013048809,22565.17,1,1
2013,2013038527,69563.2,4,1
2013,2013016800,42015.5209742057,8,1
2013,2013040226,57222.73,3,1
2013,2013018639,36610.5,3,1
2013,2013035503,46525.34,2,1
2013,2013013762,8493.0,1,1
2013,2013015840,25172.0,2,1
2013,2013026074,18725.17,1,1
2013,2013000949,27081.4509742057,6,1
2013,2013046080,27692.0,2,1
2013,2013008245,6000.0,2,1
2013,2013016230,10827.04,1,1
2013,2013031230,6832.77,2,1
2013,2013012147,9500.0,2,1
2013,2013018665,12000.0,1,1
2013,2013048273,28720.13,3,1
2013,2013014266,19090.27,4,1
2013,2013000696,42173.64,3,1
2013,2013000682,20673.64,2,1
2013,2013050932,30608.0,1,1
2013,2013015214,85432.92,2,1
2013,2013050886,7838.0,1,1
2013,2013044550,58940.26,2,1
2013,2013035498,42740.91,2,1
2013,2013051633,24754.08,2,1
2013,2013012487,32086.82,2,1
2013,2013007422,10754.2829756485,5,1
2013,2013025374,18740.91,1,1
2013,2013028532,116177.76,3,1
2013,2013005962,443333.333333333,2,1
2013,2013000893,39739.67,2,1
2013,2013003825,110398.68,4,1
2013,2013024890,31173.64,2,1
2013,2013008042,5000.0,1,1
2013,2013006899,30586.82,1,1
2013,2013024011,21108.0,2,1
2013,2013005525,37148.78,5,1
2013,2013011147,9586.82,4,1
2013,2013039051,58465.0,5,1
2013,2013033535,60172.0,2,1
2013,2013027562,27497.04,2,1
2013,2013043855,42142.0,3,1
2013,2013035676,61586.0,2,1
2013,2013023204,39450.34,3,1
2013,2013030023,51862.39,3,1
2013,2013001708,96198.68,4,1
2013,2013016692,21106.0,2,1
2013,2013049297,15900.0,1,1
2013,2013003975,42760.46,3,1
2013,2013037625,45000.0,2,1
2013,2013037043,12800.0,1,1
2013,2013039385,183172.0,2,1
2013,2013040949,35000.0,2,1
2013,2013016197,25310.0,2,1
2013,2013048224,40344.0,4,1
2013,2013024852,117731.82,3,1
2013,2013031034,31872.0,2,1
2013,2013019427,53649.38,3,1
2013,2013050444,13725.17,1,1
2013,2013036910,22586.82,1,1
2013,2013005103,21126.82,1,1
2013,2013007884,8833.33333333334,1,1
2013,2013037811,44841.3333333333,3,1
2013,2013017517,71166.6666666667,2,1
2013,2013044043,20000.0,5,1
2013,2013038132,54190.12,3,1
2013,2013047538,38639.17,2,1
2013,2013039835,29472.0,2,1
2013,2013016386,47281.52,6,1
2013,2013019952,119056.13,1,1
2013,2013003969,27586.82,1,1
2013,2013015680,9771.0,2,1
2013,2013026891,83222.73,4,1
2013,2013007734,67347.28,4,1
2013,2013018497,16720.13,2,1
2013,2013051400,35450.34,2,1
2013,2013017587,13985.0829756485,5,1
2013,2013017862,13551.82,1,1
2013,2013016545,15500.0,2,1
2013,2013008417,19901.34,2,1
2013,2013034902,62947.04,1,1
2013,2013032077,21586.82,1,1
2013,2013043105,15500.0,1,1
2013,2013002210,126222.68,4,1
2013,2013013455,83564.0,4,1
2013,2013010470,77499.01,3,1
2013,2013014489,101920.153333333,1,1
2013,2013038616,14942.0,1,1
2013,2013028942,52783.6733333333,2,1
2013,2013048153,53231.12,3,1
2013,2013023532,21758.0,3,1
2013,2013031428,77586.0,1,1
2013,2013047750,23173.64,2,1
2013,2013009503,56567.64,2,1
2013,2013042489,22196.27,3,1
2013,2013042809,204181.12,3,1
2013,2013032638,32481.82,2,1
2013,2013009142,66601.46,3,1
2013,2013036421,82758.0,3,1
2013,2013028074,16882.0,2,1
2013,2013002299,48387.28,4,1
2013,2013018385,31586.82,1,1
2013,2013042512,32593.0,2,1
2013,2013017168,5853.78297564846,4,1
2013,2013050751,178069.5,6,1
2013,2013041207,21450.34,2,1
2013,2013049866,30983.4366666667,3,1
2013,2013044836,22593.0,1,1
2013,2013035955,82986.0,2,1
2013,2013044899,125000.0,5,1
2013,2013002632,179701.006666667,4,1
2013,2013046546,37175.51,3,1
2013,2013010673,13486.82,1,1
2013,2013027559,47046.84,4,1
2013,2013050494,21016.46,1,1
2013,2013019078,57344.0,4,1
2013,2013028301,17566.0,1,1
2013,2013031977,13716.46,1,1
2013,2013007107,193680.97,4,1
2013,2013007100,83847.28,4,1
